descrizione,label,dominio
sigillo ovale scudo rotondato troncato primo leone rampante mezza figura uscente partizione secondo quattro bande scudo sormontato cappello prelatizio tre ordini nappe intorno corona perline,Low_Quality,OpereArteVisiva
canna militare accorciata luminello laterale trasformato pietra focaia luminello cassa guardamano,Low_Quality,OpereArteVisiva
lavabo marmi scolpiti,Low_Quality,OpereArteVisiva
cancello balaustrata due battenti decorati traforo motivo rosetta,Low_Quality,OpereArteVisiva
scrittoio apertura cilindro alzata divisa tre cassetti scorniciati ornati pomolo centrale gambe tornite decorate parte superiore collarino,Low_Quality,OpereArteVisiva
pannelli quattro lati modanature semplici piedi cipolla torniti,Low_Quality,OpereArteVisiva
decorata tre strisce verticali laterali girali fiori foglie centrale candelabra,Low_Quality,OpereArteVisiva
n p paesaggi guado animali cavalli figure maschili,Low_Quality,OpereArteVisiva
tazza due manici bordo quadrilobato interno raffigurato s antonio adora crocefisso,Low_Quality,OpereArteVisiva
doppia modanatura incornicia apertura parete presentando alto fastigio grandi volute foglie racemi entro sette bandinelle disposte centro ventaglio,Low_Quality,OpereArteVisiva
spigoli volta inserite scene lotta fra animali draghi leoni cani cavalli ghepardi cervi animali lotte fra animali,Low_Quality,OpereArteVisiva
placchetta smaltata inmarrone bianco giallo blu arancio n p,Low_Quality,OpereArteVisiva
lati ingresso cappella interno cimitero comunale poste due lapidi cornice sagomata angoli lapide sinistra riporta nomi caduti ii guerra mondiale presenta rilievo bronzo raffigurante bandiera incrociata elmo fucile lapide destra dedicata caduti guerra mondiale presenta rilievo bronzo elmo due fucili incrociati soggetto assente,Low_Quality,OpereArteVisiva
poltroncina legno seduta schienale imbottiti rivestiti stoffa poggiante piedini anteriori torniti posteriori lisci,Low_Quality,OpereArteVisiva
r lettera k verde rosso blu fondo oro foglie verdi fragole rosse modo analogo miniate lettere k cc r v r miniatura raffigurante adorazione bambino collocato cesta accanto maria veste rossa manto azzurro intenso circondato angeli vesti color blu rosso verde sfondo verde oro,Low_Quality,OpereArteVisiva
inserti quadrati applicati altezza spalle camice liturgioco merletto fuselli realizzato rete fondo maglie buchi decori punti tela,Low_Quality,OpereArteVisiva
reliquiario base tronco piramidale ornato volute laterali fusto due ordini teca fiori foglie croce terminale reliquia medaglione d argento,Low_Quality,OpereArteVisiva
crocifisso legno naturale ricavato bassorilievo oggetto tipico artigianato locale protegge crocifisso tettuccio pure legno,Low_Quality,OpereArteVisiva
intreccio fili color perla giallo rosso azzurro terminazione nappe frangiate,Low_Quality,OpereArteVisiva
ritratto molti attribuito vibia sabina moglie imperatore adriano considerato piu anonima donna sembra trarre ispirazione iconografia sabina resa classicista superfici elaborata pettinatura terminante nodus,Low_Quality,RepertoArcheologico
falcetto lama ricurva codolo ricoperto prodotti corrosione due ribattini,Low_Quality,RepertoArcheologico
fibula arco serpeggiante lunga staffa desinente doppio globetto preceduto serie incisioni trasversali,Low_Quality,RepertoArcheologico
vedute panoramiche,Low_Quality,RepertoArcheologico
asta verticale sezione circolare tripode realizzato ripiegando verga circa piedini assottigliati appiattiti consentire sostegno piattello discoidale,Low_Quality,RepertoArcheologico
gamba piede pertinente bambola lacunosa parte aggancio,Low_Quality,RepertoArcheologico
volto allungato mento appuntito tratti somatici poco leggibili capigliatura sormontata polos velo sommita foro sospensione argilla colore beige depurata,Low_Quality,RepertoArcheologico
grossa presa linguetta forma triangolare impasto arancio chiaro,Low_Quality,RepertoArcheologico
elemento pietra parallelepipedo provvisto foro circolare passante,Low_Quality,RepertoArcheologico
fusaiola litica bitroncoconica colore grigio,Low_Quality,RepertoArcheologico
immanicatura cannone breve troncoconico sezione subcircolare due fori simmetrici fermo lama forma lanceolata attacchi arrotondati margini profilo rettilineo risalto mediano nervatura punta acuminata superficie liscia,Low_Quality,RepertoArcheologico
forma troncopiramidale base rettangolare parte superiore lato corto largo foro passante ottenuto crudo sommita solco orizzontale sopra impressione circolare divisa quadranti croce,Low_Quality,RepertoArcheologico
cronologia meta iii secolo,Low_Quality,RepertoArcheologico
tre piccoli fori passanti disco presina laterale,Low_Quality,RepertoArcheologico
tipo anse orizzontali maniglia semicircolare sezione quadrangolare insellatura mediana,Low_Quality,RepertoArcheologico
fibuletta arco pieno decorata fasci linee parallele estremita,Low_Quality,RepertoArcheologico
peso forma troncopiramidale base rettangolare foro passante sotto base superiore leggermente scheggiato,Low_Quality,RepertoArcheologico
ovale appiattita zona inferiore attacco colore nero,Low_Quality,RepertoArcheologico
corpo cilindrico solcato scanalature spiraliformi,Low_Quality,RepertoArcheologico
base puteale gola reversa fascia,Low_Quality,RepertoArcheologico
molla bilaterale fibula tipo tene quattro avvolgimenti corda interna,Low_Quality,RepertoArcheologico
fibbia terminazione ovoidale applicato elemento circolare quattro fori circolari tondello centrale elemento decorativo riporta motivo linee incrociate reso tecnica puntinato,Low_Quality,RepertoArcheologico
fibula arco serpeggiante nastriforme disco fermapieghe costolature concentriche,Low_Quality,RepertoArcheologico
elemento terminale anello sezione quadrangolare,Low_Quality,RepertoArcheologico
due fasce affiancate giallo bluastro,Low_Quality,RepertoArcheologico
margine superiore foro resti perno ferro gorgoneion lati due sfingi profilo zampe anteriorisu girali vegetali,Low_Quality,RepertoArcheologico
forma triangolare superficie finita levigata altra sembra finita,Low_Quality,RepertoArcheologico
iscrizione salo figlia gaudias pater sinagoga carica onorifica comunita ebraica,Low_Quality,RepertoArcheologico
pendente collana ambra,Low_Quality,RepertoArcheologico
immanicatura cannone troncoconica sezione circolare due fori simmetrici fermo lama foliata margini profilo continuo punta acuminata superficie liscia,Low_Quality,RepertoArcheologico
spada votiva lama stretta allungata grossa nervatura centrale arrotondata margini poco espansi lievemente asimmetrici punta forma arrotondata base profilo triangolare rastremato verso terminazione,Low_Quality,RepertoArcheologico
tre frammenti aes rude verghetta sezione quadrangolare tagliata estremita b blocchetto informe rozzamente quadrangolare elemento forma discoidale,Low_Quality,RepertoArcheologico
vago collana discoidale pietra levigata,Low_Quality,RepertoArcheologico
posizione conio gradi perlinatura,Low_Quality,RepertoArcheologico
anello capi aperti linee incise,Low_Quality,RepertoArcheologico
impugnatura anello scorrimento stelo sezione quadrangolare ingegno rettangolare due denti incisioni x,Low_Quality,RepertoArcheologico
sedile presenta superfici conservate lavorate gradina inparticolare lato anteriore inciso nome occupante caso uomo,Low_Quality,RepertoArcheologico
ciondolo forma fallica anello passante,Low_Quality,RepertoArcheologico
anello aperto digitale cavo ottenuto ripiegamento cilindro curvatura porzione lamina presumibilmente reimpiego,Low_Quality,RepertoArcheologico
urna biconica decorata incisione due file denti lupo prima chiusa parte inferiore motivo spina pesce seconda motivi zigzag irregolare linee parallele,Low_Quality,RepertoArcheologico
due frammenti olla impasto lettere graffite,Low_Quality,RepertoArcheologico
tre frammenti scorie piombo,Low_Quality,RepertoArcheologico
urna biconica decorata incisione due fasce denti lupo comprese due coppie file x,Low_Quality,RepertoArcheologico
profilo foro pervio clessidra,Low_Quality,RepertoArcheologico
arco sesto sezione biconvessa staffa allungata sezione bottone terminale rialzato,Low_Quality,RepertoArcheologico
treppiede ripiano verghe piatte,Low_Quality,RepertoArcheologico
grande maschera fittile femminile volto pieno naso mento pronunciati labbra carnose stirate occhi sporgenti basso polos velo fuoriescon capelli resi linguette orecchie decorate orecchini pastiglia,Low_Quality,RepertoArcheologico
ritratto giovane principe,Low_Quality,RepertoArcheologico
alto piede svasato tromba probabilmente pertinente coppa frattura nera piccoli margini nocciola superficie esterna presenta tracce vernice,Low_Quality,RepertoArcheologico
tipo anse orizzontali maniglia semicircolare sezione circolare variante attribuibili scodelle od olle,Low_Quality,RepertoArcheologico
sotto base incasso quadrato lembo panneggio ricade alto,Low_Quality,RepertoArcheologico
elementi toilette saldati insieme,Low_Quality,RepertoArcheologico
lineamenti volto irriconoscibili resta parte capigliatura unbreve tratto collo,Low_Quality,RepertoArcheologico
fornello pipa terracotta tabacco,Low_Quality,RepertoArcheologico
elemento decorativo sagomato bulbo corona foglie acantacee foglie lisce lieve rilievo tutt intorno foro perno sezione inferiore,Low_Quality,RepertoArcheologico
molla due avvolgimenti,Low_Quality,RepertoArcheologico
pisside corpo cilindrico coperchio costituito elemento discoidale pomello presa centrale,Low_Quality,RepertoArcheologico
base posta onore victorinus decreto senato locale personaggio rango equestre occupato censimento tracia gallia lugdunense,Low_Quality,RepertoArcheologico
anima cotto grande fibula sanguisuga presenta rossastra interno annerita superficie foro passante,Low_Quality,RepertoArcheologico
parte campo iconica figura umana frontale nuda,Low_Quality,RepertoArcheologico
tipo manici nastro sopraelevato nastro corto margini laterali rialzati ripiegati verso interno andamento fortemente concavo estremita profilo concavo apici sviluppati revoluti foro centrale presumibilmente circolare,Low_Quality,RepertoArcheologico
tipo caratterizzato clamide spalla arrotolata sulbraccio attributi tipici molto comune epoca romana italia province statuine piccolo piccolissimo formato caso prodotte piudelle volte officine provinciali,Low_Quality,RepertoArcheologico
lastra apparteneva sepoltura esistente luogo roma forse presso vigna brunoni lastrina rettangolare caratterizzata incisa seguente iscrizione funeraria lingua latina volvmnia et g calliste testo sviluppa due righe impaginate incirca secondo asse mediano entro linee guida lettere tracciate modo abbastanza regolare solco molto largo stata impiegata interpunzione puntini,Low_Quality,RepertoArcheologico
decorato stampo,Low_Quality,RepertoArcheologico
afrodite prospetto braccia sollevate atto asciugarsi capelli,Low_Quality,RepertoArcheologico
